Player Name,Prop Category,Prop Line,GAME_DATE,Matchup,Team,Opponent,Best Pick,Tier,Score,Edge,Win_Prob,Median_Proj,TEAM_MISSING_USG,join_player,join_date,SEASON_ID,PLAYER_ID,Game_ID,GAME_DATE_box,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,TEAM_ABBREVIATION,Player_Clean,PRA,PR,PA,RA,STK,FANTASY_PTS,TS_PCT,USG_PROXY,TEAM_MISSING_USG_box,TEAM_MISSING_MIN,Actual Value,Result (O/U/P),Correctness
Nickeil Alexander-Walker,PRA,24.5,2025-11-20,ATL @ SAS,ATL,SAS,Over,C Tier,1.39,1.39,0.31446555,25.89155307716263,0.0,nickeil alexanderwalker,2025-11-20,22025.0,1629638.0,22500267.0,2025-11-20,ATL @ SAS,L,34.0,13.0,17.0,0.765,8.0,10.0,0.8,4.0,4.0,1.0,1.0,3.0,4.0,5.0,0.0,3.0,2.0,3.0,38.0,-7.0,1.0,Nickeil Alexander-Walker,ATL,nickeil alexander-walker,47.0,42.0,43.0,9.0,3.0,57.3,1.012793176972281,0.6105882352941177,0.0,0.0,47.0,Over,Correct
DeMar DeRozan,RA,7.5,2025-11-20,SAC @ MEM,SAC,MEM,Over,C Tier,0.75,0.75,0.3141982,8.24682847764566,22.7,demar derozan,2025-11-20,22025.0,201942.0,22500265.0,2025-11-20,SAC @ MEM,L,15.0,2.0,3.0,0.667,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,7.0,-22.0,1.0,DeMar DeRozan,SAC,demar derozan,9.0,7.0,9.0,2.0,1.0,13.0,0.8101851851851851,0.288,22.7,25.9,2.0,Under,Incorrect
Joel Embiid,AST,2.5,2025-11-20,PHI @ MIL,PHI,MIL,Over,C Tier,1.16,1.16,0.31155276,3.661673081993869,0.0,joel embiid,2025-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missing Data,
Kris Dunn,FG3M,0.5,2025-11-20,LAC @ ORL,LAC,ORL,Over,C Tier,0.06,0.06,0.30773947,0.5604518277191748,15.5,kris dunn,2025-11-20,22025.0,1627739.0,22500264.0,2025-11-20,LAC @ ORL,L,25.0,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,4.0,-16.0,1.0,Kris Dunn,LAC,kris dunn,10.0,7.0,7.0,6.0,1.0,14.1,0.4,0.24,15.5,21.3,0.0,Under,Incorrect
Cedric Coward,PTS,16.5,2025-11-20,MEM vs SAC,MEM,SAC,Under,C Tier,3.83,-3.83,0.30559087,12.67498023029052,49.1,cedric coward,2025-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missing Data,
De'Aaron Fox,RA,11.5,2025-11-20,SAS vs ATL,SAS,ATL,Under,C Tier,1.4,-1.4,0.29747277,10.100731690891616,55.9,deaaron fox,2025-11-20,22025.0,1628368.0,22500267.0,2025-11-20,SAS vs. ATL,W,31.0,9.0,16.0,0.563,2.0,4.0,0.5,6.0,10.0,0.6,2.0,3.0,5.0,9.0,3.0,0.0,2.0,4.0,26.0,-7.0,1.0,De'Aaron Fox,SAS,de'aaron fox,40.0,31.0,35.0,14.0,3.0,52.5,0.6372549019607844,0.7225806451612903,55.9,55.9,14.0,Over,Incorrect
Devin Vassell,RA,7.5,2025-11-20,SAS vs ATL,SAS,ATL,Over,C Tier,0.12,0.12,0.29664508,7.622708845519707,55.9,devin vassell,2025-11-20,22025.0,1630170.0,22500267.0,2025-11-20,SAS vs. ATL,W,33.0,6.0,11.0,0.545,3.0,5.0,0.6,0.0,0.0,0.0,1.0,4.0,5.0,3.0,1.0,1.0,1.0,2.0,15.0,13.0,1.0,Devin Vassell,SAS,devin vassell,23.0,20.0,18.0,8.0,2.0,30.5,0.6818181818181818,0.3636363636363636,55.9,55.9,8.0,Over,Correct
Santi Aldama,PRA,25.5,2025-11-20,MEM vs SAC,MEM,SAC,Under,C Tier,1.63,-1.63,0.29597092,23.868399653305556,57.2,santi aldama,2025-11-20,22025.0,1630583.0,22500265.0,2025-11-20,MEM vs. SAC,W,28.0,11.0,18.0,0.611,5.0,11.0,0.455,2.0,3.0,0.667,0.0,5.0,5.0,3.0,0.0,2.0,1.0,0.0,29.0,28.0,1.0,Santi Aldama,MEM,santi aldama,37.0,34.0,32.0,8.0,2.0,44.5,0.7505175983436853,0.7257142857142858,57.2,50.7,37.0,Over,Incorrect
Dominick Barlow,PRA,11.5,2025-11-20,PHI @ MIL,PHI,MIL,Over,C Tier,4.8,4.8,0.29197845,16.29946645847351,26.5,dominick barlow,2025-11-20,22025.0,1631230.0,22500266.0,2025-11-20,PHI @ MIL,W,29.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,0.0,2.0,0.0,0.0,2.0,16.0,1.0,Dominick Barlow,PHI,dominick barlow,11.0,8.0,5.0,9.0,2.0,19.7,1.0,0.0344827586206896,26.5,42.2,11.0,Under,Incorrect
Ryan Rollins,RA,9.5,2025-11-20,MIL vs PHI,MIL,PHI,Under,C Tier,0.44,-0.44,0.28807896,9.058903283830103,37.0,ryan rollins,2025-11-20,22025.0,1631157.0,22500266.0,2025-11-20,MIL vs. PHI,L,40.0,13.0,26.0,0.5,2.0,8.0,0.25,4.0,4.0,1.0,1.0,5.0,6.0,14.0,1.0,0.0,3.0,3.0,32.0,-15.0,1.0,Ryan Rollins,MIL,ryan rollins,52.0,38.0,46.0,20.0,1.0,60.2,0.5763688760806917,0.769,37.0,23.9,20.0,Over,Incorrect
Devin Vassell,FG3M,2.5,2025-11-20,SAS vs ATL,SAS,ATL,Under,C Tier,0.53,-0.53,0.28702408,1.9708900945270784,55.9,devin vassell,2025-11-20,22025.0,1630170.0,22500267.0,2025-11-20,SAS vs. ATL,W,33.0,6.0,11.0,0.545,3.0,5.0,0.6,0.0,0.0,0.0,1.0,4.0,5.0,3.0,1.0,1.0,1.0,2.0,15.0,13.0,1.0,Devin Vassell,SAS,devin vassell,23.0,20.0,18.0,8.0,2.0,30.5,0.6818181818181818,0.3636363636363636,55.9,55.9,3.0,Over,Incorrect
Domantas Sabonis,REB,12.5,2025-11-20,SAC @ MEM,SAC,MEM,Under,C Tier,3.51,-3.51,0.2859077,8.990250550577175,22.7,domantas sabonis,2025-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missing Data,
Desmond Bane,REB,4.5,2025-11-20,ORL vs LAC,ORL,LAC,Under,C Tier,0.05,-0.05,0.27893555,4.45231536935003,27.8,desmond bane,2025-11-20,22025.0,1630217.0,22500264.0,2025-11-20,ORL vs. LAC,W,31.0,5.0,15.0,0.333,3.0,6.0,0.5,2.0,2.0,1.0,1.0,6.0,7.0,5.0,1.0,0.0,2.0,0.0,15.0,13.0,1.0,Desmond Bane,ORL,desmond bane,27.0,22.0,20.0,12.0,1.0,31.9,0.4722921914357682,0.5767741935483872,27.8,25.1,7.0,Over,Incorrect
Joel Embiid,REB,6.5,2025-11-20,PHI @ MIL,PHI,MIL,Under,C Tier,0.7,-0.7,0.27365685,5.79908310610022,0.0,joel embiid,2025-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missing Data,
Cedric Coward,REB,7.5,2025-11-20,MEM vs SAC,MEM,SAC,Under,C Tier,1.93,-1.93,0.25830567,5.570168753946262,49.1,cedric coward,2025-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missing Data,
Cedric Coward,PRA,26.5,2025-11-20,MEM vs SAC,MEM,SAC,Under,C Tier,4.03,-4.03,0.25317115,22.469169772205326,49.1,cedric coward,2025-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missing Data,
Jalen Johnson,PRA,38.5,2025-11-20,ATL @ SAS,ATL,SAS,Over,C Tier,1.24,1.24,0.24475256,39.74349048679472,0.0,jalen johnson,2025-11-20,22025.0,1630552.0,22500267.0,2025-11-20,ATL @ SAS,L,38.0,10.0,15.0,0.667,2.0,3.0,0.667,4.0,6.0,0.667,0.0,12.0,12.0,7.0,1.0,0.0,4.0,3.0,26.0,-1.0,1.0,Jalen Johnson,ATL,jalen johnson,45.0,38.0,33.0,19.0,1.0,49.9,0.7369614512471655,0.5694736842105264,0.0,0.0,45.0,Over,Correct
Goga Bitadze,REB,4.5,2025-11-20,ORL vs LAC,ORL,LAC,Over,C Tier,0.48,0.48,0.24204333,4.975728112914642,27.8,goga bitadze,2025-11-20,22025.0,1629048.0,22500264.0,2025-11-20,ORL vs. LAC,W,16.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,6.0,3.0,2.0,0.0,1.0,2.0,10.0,15.0,1.0,Goga Bitadze,ORL,goga bitadze,19.0,16.0,13.0,9.0,2.0,26.7,1.050420168067227,0.36,27.8,25.1,6.0,Over,Correct
Tristan da Silva,REB,4.5,2025-11-20,ORL vs LAC,ORL,LAC,Over,C Tier,0.11,0.11,0.24119952,4.614417701818663,27.8,tristan da silva,2025-11-20,22025.0,1641783.0,22500264.0,2025-11-20,ORL vs. LAC,W,30.0,7.0,17.0,0.412,3.0,6.0,0.5,0.0,0.0,0.0,3.0,5.0,8.0,1.0,0.0,0.0,0.0,2.0,17.0,20.0,1.0,Tristan da Silva,ORL,tristan da silva,26.0,25.0,18.0,9.0,0.0,28.1,0.5,0.5666666666666667,27.8,25.1,8.0,Over,Correct
Goga Bitadze,PRA,10.5,2025-11-20,ORL vs LAC,ORL,LAC,Over,C Tier,2.24,2.24,0.22714454,12.743140456942358,27.8,goga bitadze,2025-11-20,22025.0,1629048.0,22500264.0,2025-11-20,ORL vs. LAC,W,16.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,6.0,3.0,2.0,0.0,1.0,2.0,10.0,15.0,1.0,Goga Bitadze,ORL,goga bitadze,19.0,16.0,13.0,9.0,2.0,26.7,1.050420168067227,0.36,27.8,25.1,19.0,Over,Correct
Dyson Daniels,RA,12.5,2025-11-20,ATL @ SAS,ATL,SAS,Under,C Tier,0.41,-0.41,0.21976876,12.089783238777464,0.0,dyson daniels,2025-11-20,22025.0,1630700.0,22500267.0,2025-11-20,ATL @ SAS,L,31.0,4.0,8.0,0.5,0.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0,5.0,3.0,0.0,5.0,3.0,8.0,-2.0,1.0,Dyson Daniels,ATL,dyson daniels,19.0,14.0,13.0,11.0,3.0,26.7,0.4739336492890995,0.4335483870967742,0.0,0.0,11.0,Under,Correct
Ryan Rollins,FG3M,2.5,2025-11-20,MIL vs PHI,MIL,PHI,Under,C Tier,0.26,-0.26,0.20488584,2.2408336698786977,37.0,ryan rollins,2025-11-20,22025.0,1631157.0,22500266.0,2025-11-20,MIL vs. PHI,L,40.0,13.0,26.0,0.5,2.0,8.0,0.25,4.0,4.0,1.0,1.0,5.0,6.0,14.0,1.0,0.0,3.0,3.0,32.0,-15.0,1.0,Ryan Rollins,MIL,ryan rollins,52.0,38.0,46.0,20.0,1.0,60.2,0.5763688760806917,0.769,37.0,23.9,2.0,Under,Correct
Domantas Sabonis,RA,16.5,2025-11-20,SAC @ MEM,SAC,MEM,Under,C Tier,1.58,-1.58,0.20420718,14.92452706191514,22.7,domantas sabonis,2025-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missing Data,
Paul George,AST,2.5,2025-11-20,PHI @ MIL,PHI,MIL,Over,C Tier,0.86,0.86,0.19953589,3.355004791810847,26.5,paul george,2025-11-20,22025.0,202331.0,22500266.0,2025-11-20,PHI @ MIL,W,25.0,7.0,12.0,0.583,4.0,7.0,0.571,3.0,4.0,0.75,0.0,5.0,5.0,3.0,2.0,0.0,3.0,0.0,21.0,3.0,1.0,Paul George,PHI,paul george,29.0,26.0,24.0,8.0,2.0,34.5,0.7630813953488372,0.6703999999999999,26.5,42.2,3.0,Over,Correct
Nicolas Batum,PRA,9.5,2025-11-20,LAC @ ORL,LAC,ORL,Over,C Tier,2.15,2.15,0.19560577,11.650222525083167,15.5,nicolas batum,2025-11-20,22025.0,201587.0,22500264.0,2025-11-20,LAC @ ORL,L,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,-4.0,1.0,Nicolas Batum,LAC,nicolas batum,5.0,5.0,3.0,2.0,1.0,7.4,1.5,0.2222222222222222,15.5,21.3,5.0,Under,Incorrect
Domantas Sabonis,PRA,35.5,2025-11-20,SAC @ MEM,SAC,MEM,Under,C Tier,4.66,-4.66,0.1954484,30.8352851754198,22.7,domantas sabonis,2025-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missing Data,
Dominick Barlow,FG3M,0.5,2025-11-20,PHI @ MIL,PHI,MIL,Over,C Tier,0.19,0.19,0.17770545,0.685731985127471,26.5,dominick barlow,2025-11-20,22025.0,1631230.0,22500266.0,2025-11-20,PHI @ MIL,W,29.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,0.0,2.0,0.0,0.0,2.0,16.0,1.0,Dominick Barlow,PHI,dominick barlow,11.0,8.0,5.0,9.0,2.0,19.7,1.0,0.0344827586206896,26.5,42.2,0.0,Under,Incorrect
Russell Westbrook,PRA,27.5,2025-11-20,SAC @ MEM,SAC,MEM,Over,C Tier,0.29,0.29,0.1753434,27.78873304914981,22.7,russell westbrook,2025-11-20,22025.0,201566.0,22500265.0,2025-11-20,SAC @ MEM,L,21.0,4.0,10.0,0.4,2.0,6.0,0.333,1.0,2.0,0.5,1.0,6.0,7.0,4.0,0.0,0.0,4.0,3.0,11.0,-28.0,1.0,Russell Westbrook,SAC,russell westbrook,22.0,18.0,15.0,11.0,0.0,21.4,0.5055147058823529,0.7085714285714286,22.7,25.9,22.0,Under,Incorrect
Jalen Johnson,PTS,22.5,2025-11-20,ATL @ SAS,ATL,SAS,Over,C Tier,0.31,0.31,0.16011383,22.809385480750436,0.0,jalen johnson,2025-11-20,22025.0,1630552.0,22500267.0,2025-11-20,ATL @ SAS,L,38.0,10.0,15.0,0.667,2.0,3.0,0.667,4.0,6.0,0.667,0.0,12.0,12.0,7.0,1.0,0.0,4.0,3.0,26.0,-1.0,1.0,Jalen Johnson,ATL,jalen johnson,45.0,38.0,33.0,19.0,1.0,49.9,0.7369614512471655,0.5694736842105264,0.0,0.0,26.0,Over,Correct
Tyrese Maxey,RA,11.5,2025-11-20,PHI @ MIL,PHI,MIL,Under,C Tier,0.01,-0.01,0.15620679,11.485796847548803,26.5,tyrese maxey,2025-11-20,22025.0,1630178.0,22500266.0,2025-11-20,PHI @ MIL,W,47.0,18.0,30.0,0.6,6.0,15.0,0.4,12.0,14.0,0.857,0.0,5.0,5.0,9.0,3.0,3.0,5.0,3.0,54.0,18.0,1.0,Tyrese Maxey,PHI,tyrese maxey,68.0,59.0,63.0,14.0,6.0,86.5,0.7466814159292036,0.8757446808510637,26.5,42.2,14.0,Over,Incorrect
AJ Green,PRA,14.5,2025-11-20,MIL vs PHI,MIL,PHI,Over,C Tier,1.19,1.19,0.14025779,15.693666340552872,37.0,aj green,2025-11-20,22025.0,1631260.0,22500266.0,2025-11-20,MIL vs. PHI,L,36.0,3.0,5.0,0.6,3.0,5.0,0.6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,2.0,2.0,9.0,-3.0,1.0,AJ Green,MIL,aj green,15.0,15.0,9.0,6.0,1.0,17.2,0.9,0.1944444444444444,37.0,23.9,15.0,Over,Correct
Zaccharie Risacher,AST,1.5,2025-11-20,ATL @ SAS,ATL,SAS,Over,C Tier,0.26,0.26,0.13865669,1.760823597593348,0.0,zaccharie risacher,2025-11-20,22025.0,1642258.0,22500267.0,2025-11-20,ATL @ SAS,L,21.0,1.0,10.0,0.1,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,Zaccharie Risacher,ATL,zaccharie risacher,5.0,4.0,3.0,3.0,0.0,4.9,0.1,0.5238095238095238,0.0,0.0,1.0,Under,Incorrect
Quentin Grimes,REB,3.5,2025-11-20,PHI @ MIL,PHI,MIL,Under,C Tier,0.05,-0.05,0.13803649,3.4523229082948426,26.5,quentin grimes,2025-11-20,22025.0,1629656.0,22500266.0,2025-11-20,PHI @ MIL,W,39.0,4.0,12.0,0.333,3.0,9.0,0.333,3.0,4.0,0.75,0.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,14.0,8.0,1.0,Quentin Grimes,PHI,quentin grimes,22.0,18.0,18.0,8.0,0.0,23.8,0.5087209302325582,0.3784615384615384,26.5,42.2,4.0,Over,Incorrect
VJ Edgecombe,PRA,24.5,2025-11-20,PHI @ MIL,PHI,MIL,Under,C Tier,2.15,-2.15,0.1309061,22.346060994446468,0.0,vj edgecombe,2025-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missing Data,
Jaylen Wells,AST,1.5,2025-11-20,MEM vs SAC,MEM,SAC,Over,C Tier,0.31,0.31,0.11814648,1.8135996208542071,57.2,jaylen wells,2025-11-20,22025.0,1642377.0,22500265.0,2025-11-20,MEM vs. SAC,W,19.0,4.0,9.0,0.444,2.0,5.0,0.4,3.0,4.0,0.75,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,13.0,13.0,1.0,Jaylen Wells,MEM,jaylen wells,16.0,14.0,15.0,3.0,1.0,20.2,0.604089219330855,0.5663157894736842,57.2,50.7,2.0,Over,Correct
John Collins,FG3M,0.5,2025-11-20,LAC @ ORL,LAC,ORL,Over,C Tier,0.19,0.19,0.10891101,0.6921633974957284,15.5,john collins,2025-11-20,22025.0,1628381.0,22500264.0,2025-11-20,LAC @ ORL,L,25.0,4.0,8.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,0.0,4.0,4.0,0.0,1.0,1.0,1.0,2.0,9.0,-18.0,1.0,John Collins,LAC,john collins,13.0,13.0,9.0,4.0,2.0,18.8,0.5067567567567567,0.3952,15.5,21.3,0.0,Under,Incorrect
VJ Edgecombe,REB,5.5,2025-11-20,PHI @ MIL,PHI,MIL,Under,C Tier,0.7,-0.7,0.09071922,4.801972371706231,0.0,vj edgecombe,2025-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missing Data,
Tristan da Silva,AST,1.5,2025-11-20,ORL vs LAC,ORL,LAC,Over,C Tier,0.03,0.03,0.08906642,1.526898475559627,27.8,tristan da silva,2025-11-20,22025.0,1641783.0,22500264.0,2025-11-20,ORL vs. LAC,W,30.0,7.0,17.0,0.412,3.0,6.0,0.5,0.0,0.0,0.0,3.0,5.0,8.0,1.0,0.0,0.0,0.0,2.0,17.0,20.0,1.0,Tristan da Silva,ORL,tristan da silva,26.0,25.0,18.0,9.0,0.0,28.1,0.5,0.5666666666666667,27.8,25.1,1.0,Under,Incorrect
Nickeil Alexander-Walker,PTS,18.5,2025-11-20,ATL @ SAS,ATL,SAS,Over,C Tier,0.35,0.35,0.085049815,18.854272856881774,0.0,nickeil alexanderwalker,2025-11-20,22025.0,1629638.0,22500267.0,2025-11-20,ATL @ SAS,L,34.0,13.0,17.0,0.765,8.0,10.0,0.8,4.0,4.0,1.0,1.0,3.0,4.0,5.0,0.0,3.0,2.0,3.0,38.0,-7.0,1.0,Nickeil Alexander-Walker,ATL,nickeil alexander-walker,47.0,42.0,43.0,9.0,3.0,57.3,1.012793176972281,0.6105882352941177,0.0,0.0,38.0,Over,Correct
Zach Edey,AST,1.5,2025-11-20,MEM vs SAC,MEM,SAC,Over,C Tier,0.25,0.25,0.08503048,1.7466930232503448,57.2,zach edey,2025-11-20,22025.0,1641744.0,22500265.0,2025-11-20,MEM vs. SAC,W,25.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0,16.0,23.0,1.0,Zach Edey,MEM,zach edey,20.0,20.0,16.0,4.0,2.0,26.8,1.075268817204301,0.2976,57.2,50.7,0.0,Under,Incorrect
Bogdan Bogdanović,AST,2.5,2025-11-20,LAC @ ORL,LAC,ORL,Over,C Tier,0.33,0.33,0.08145714,2.8281615233099187,15.5,bogdan bogdanovic,2025-11-20,22025.0,203992.0,22500264.0,2025-11-20,LAC @ ORL,L,21.0,2.0,9.0,0.222,2.0,6.0,0.333,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,6.0,-7.0,1.0,Bogdan Bogdanović,LAC,bogdan bogdanovic,10.0,7.0,9.0,4.0,0.0,10.7,0.3333333333333333,0.4761904761904761,15.5,21.3,3.0,Over,Correct
Franz Wagner,PRA,34.5,2025-11-20,ORL vs LAC,ORL,LAC,Under,C Tier,0.73,-0.73,0.07838994,33.77343467872491,27.8,franz wagner,2025-11-20,22025.0,1630532.0,22500264.0,2025-11-20,ORL vs. LAC,W,30.0,5.0,13.0,0.385,0.0,2.0,0.0,10.0,12.0,0.833,1.0,5.0,6.0,3.0,1.0,0.0,1.0,2.0,20.0,16.0,1.0,Franz Wagner,ORL,franz wagner,29.0,26.0,23.0,9.0,1.0,33.7,0.5470459518599562,0.6426666666666667,27.8,25.1,29.0,Under,Correct
Jeremy Sochan,FG3M,0.5,2025-11-20,SAS vs ATL,SAS,ATL,Over,C Tier,0.17,0.17,0.06562401,0.6652748426962887,55.9,jeremy sochan,2025-11-20,22025.0,1631110.0,22500267.0,2025-11-20,SAS vs. ATL,W,22.0,3.0,10.0,0.3,0.0,5.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,0.0,1.0,8.0,0.0,1.0,Jeremy Sochan,SAS,jeremy sochan,18.0,13.0,13.0,10.0,2.0,27.5,0.3676470588235294,0.4945454545454545,55.9,55.9,0.0,Under,Incorrect
Jeremy Sochan,RA,7.5,2025-11-20,SAS vs ATL,SAS,ATL,Over,C Tier,0.3,0.3,0.05556653,7.798713439546428,55.9,jeremy sochan,2025-11-20,22025.0,1631110.0,22500267.0,2025-11-20,SAS vs. ATL,W,22.0,3.0,10.0,0.3,0.0,5.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,0.0,1.0,8.0,0.0,1.0,Jeremy Sochan,SAS,jeremy sochan,18.0,13.0,13.0,10.0,2.0,27.5,0.3676470588235294,0.4945454545454545,55.9,55.9,10.0,Over,Correct
Goga Bitadze,AST,1.5,2025-11-20,ORL vs LAC,ORL,LAC,Over,C Tier,0.05,0.05,0.04962593,1.5547670727926444,27.8,goga bitadze,2025-11-20,22025.0,1629048.0,22500264.0,2025-11-20,ORL vs. LAC,W,16.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,6.0,3.0,2.0,0.0,1.0,2.0,10.0,15.0,1.0,Goga Bitadze,ORL,goga bitadze,19.0,16.0,13.0,9.0,2.0,26.7,1.050420168067227,0.36,27.8,25.1,3.0,Over,Correct
Dyson Daniels,FG3M,0.5,2025-11-20,ATL @ SAS,ATL,SAS,Over,C Tier,0.05,0.05,0.049385976,0.5496525734251849,0.0,dyson daniels,2025-11-20,22025.0,1630700.0,22500267.0,2025-11-20,ATL @ SAS,L,31.0,4.0,8.0,0.5,0.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0,5.0,3.0,0.0,5.0,3.0,8.0,-2.0,1.0,Dyson Daniels,ATL,dyson daniels,19.0,14.0,13.0,11.0,3.0,26.7,0.4739336492890995,0.4335483870967742,0.0,0.0,0.0,Under,Incorrect
Ivica Zubac,AST,1.5,2025-11-20,LAC @ ORL,LAC,ORL,Over,C Tier,0.75,0.75,0.019557167,2.2549784285120777,15.5,ivica zubac,2025-11-20,22025.0,1627826.0,22500264.0,2025-11-20,LAC @ ORL,L,32.0,7.0,16.0,0.438,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,19.0,0.0,0.0,0.0,1.0,2.0,14.0,-8.0,1.0,Ivica Zubac,LAC,ivica zubac,33.0,33.0,14.0,19.0,0.0,35.8,0.4375,0.53125,15.5,21.3,0.0,Under,Incorrect
Kelly Olynyk,FG3M,0.5,2025-11-20,SAS vs ATL,SAS,ATL,Over,C Tier,0.21,0.21,0.017919317,0.7147304638413954,55.9,kelly olynyk,2025-11-20,22025.0,203482.0,22500267.0,2025-11-20,SAS vs. ATL,W,13.0,2.0,4.0,0.5,1.0,2.0,0.5,3.0,4.0,0.75,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,8.0,-10.0,1.0,Kelly Olynyk,SAS,kelly olynyk,10.0,10.0,8.0,2.0,1.0,12.4,0.6944444444444444,0.52,55.9,55.9,1.0,Over,Correct
