Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
378.0,Cody Martin,30.0,IND,SF,4.0,0.0,55.0,3.1,0.277,0.5,0.6,1.7,26.2,13.1,4.9,3.4,3.3,24.0,12.3,-0.2,0.1,-0.1,-0.095,-10.1,1.7,-8.4,-0.1
379.0,Keshad Johnson,24.0,MIA,SF,6.0,0.0,54.0,10.4,0.394,0.5,0.25,9.9,25.0,17.9,2.3,2.5,5.2,7.0,21.4,-0.1,0.1,0.0,0.02,-5.4,0.0,-5.4,0.0
380.0,Jalen Pickett,26.0,DEN,SG,7.0,1.0,53.0,8.6,0.583,0.467,0.067,4.5,9.7,7.3,16.7,0.0,0.0,20.6,15.6,0.0,0.0,0.1,0.05,-2.3,-1.9,-4.2,0.0
381.0,Bobi Klintman,22.0,DET,SF,6.0,0.0,53.0,4.2,0.381,0.524,0.143,10.3,21.9,16.2,9.8,1.8,0.0,18.3,21.1,-0.2,0.1,-0.1,-0.062,-8.5,-2.0,-10.5,-0.1
382.0,Yang Hansen,20.0,POR,C,7.0,0.0,50.0,6.0,0.433,0.3,0.35,10.3,13.9,12.0,10.8,0.0,5.4,23.3,23.5,-0.1,0.0,-0.1,-0.112,-8.2,-1.9,-10.0,-0.1
383.0,Maxi Kleber,34.0,LAL,PF,4.0,0.0,50.0,9.2,0.717,0.75,0.5,5.0,11.3,8.3,9.6,1.0,4.0,0.0,4.2,0.1,0.0,0.1,0.133,-0.8,1.7,0.9,0.0
384.0,Matisse Thybulle,28.0,POR,SG,4.0,0.0,49.0,21.3,0.85,0.6,0.4,0.0,9.4,4.4,8.1,9.5,0.0,7.8,10.2,0.2,0.1,0.3,0.265,0.5,10.3,10.8,0.2
385.0,Jordan Miller,26.0,LAC,SF,3.0,0.0,49.0,18.6,0.717,0.563,0.5,7.2,11.4,9.4,9.5,1.0,0.0,13.3,20.2,0.1,0.0,0.1,0.145,4.8,-2.9,1.9,0.1
386.0,Zeke Nnaji,25.0,DEN,PF,7.0,1.0,48.0,6.3,0.533,0.6,0.5,2.5,10.7,6.9,5.0,2.0,1.9,14.1,12.6,0.0,0.1,0.1,0.064,-6.0,0.2,-5.8,0.0
387.0,Noah Penda,21.0,ORL,SF,7.0,0.0,47.0,16.8,0.666,0.182,0.364,14.6,16.1,15.4,18.1,1.0,3.7,19.0,14.2,0.1,0.1,0.2,0.182,1.0,0.8,1.8,0.0
388.0,Luke Travers,24.0,CLE,SG,6.0,0.0,47.0,8.9,0.268,0.375,0.375,8.9,16.7,12.6,10.3,3.0,7.7,5.1,17.1,-0.1,0.1,0.0,-0.009,-5.8,1.6,-4.2,0.0
389.0,Rasheer Fleming,21.0,PHO,PF,8.0,0.0,46.0,7.1,0.385,0.579,0.211,17.3,12.3,14.8,5.6,1.0,2.1,12.6,21.4,-0.1,0.0,0.0,-0.022,-6.3,-4.5,-10.9,-0.1
390.0,GG Jackson II,21.0,MEM,PF,7.0,0.0,46.0,8.0,0.334,0.478,0.391,6.8,21.2,13.8,6.3,4.1,2.1,3.6,25.0,-0.2,0.1,-0.1,-0.076,-8.3,-0.7,-8.9,-0.1
391.0,Bismack Biyombo,33.0,SAS,C,6.0,0.0,46.0,3.6,0.5,0.0,0.0,5.2,9.5,7.4,5.0,3.1,2.0,50.0,3.7,0.0,0.1,0.1,0.058,-6.5,2.8,-3.7,0.0
392.0,Lindy Waters III,28.0,SAS,SG,6.0,0.0,46.0,9.5,0.625,1.0,0.0,0.0,16.5,8.7,8.3,0.0,0.0,0.0,11.1,0.1,0.0,0.1,0.122,0.1,-0.8,-0.8,0.0
393.0,Paul George,35.0,PHI,PF,2.0,2.0,46.0,20.1,0.58,0.524,0.524,0.0,29.4,14.5,19.7,2.1,4.0,13.4,27.2,0.0,0.1,0.1,0.115,2.9,2.3,5.3,0.1
394.0,Ryan Nembhard,22.0,DAL,PG,5.0,0.0,45.0,4.9,0.49,0.267,0.2,2.3,0.0,1.2,31.1,0.0,0.0,26.9,20.7,-0.1,0.0,-0.1,-0.084,-5.8,-4.1,-10.0,-0.1
395.0,Bryce McGowens,23.0,NOP,SG,6.0,0.0,43.0,11.1,0.517,0.154,0.769,0.0,11.3,5.2,10.0,2.3,0.0,5.4,17.9,0.0,0.0,0.0,0.043,-4.1,-0.7,-4.8,0.0
396.0,Wendell Moore Jr.,24.0,DET,SG,3.0,0.0,43.0,7.7,0.5,0.167,0.0,2.5,7.4,5.0,8.4,2.2,2.3,14.3,6.7,0.0,0.1,0.1,0.071,-3.8,1.5,-2.3,0.0
397.0,Jae'Sean Tate,30.0,HOU,SF,8.0,0.0,41.0,1.5,0.364,0.273,0.0,2.8,13.4,8.2,3.0,1.2,0.0,8.3,12.1,0.0,0.0,0.0,-0.015,-9.6,-1.9,-11.5,-0.1
398.0,Brandon Miller,23.0,CHO,SF,2.0,2.0,40.0,14.0,0.493,0.44,0.4,0.0,0.0,0.0,33.7,1.2,2.2,9.3,33.5,0.0,0.0,0.0,0.019,-3.4,-2.6,-6.0,0.0
399.0,Malaki Branham,22.0,WAS,SG,6.0,0.0,39.0,23.5,0.726,0.5,0.857,8.1,16.0,12.0,11.9,0.0,0.0,9.4,22.7,0.2,0.0,0.2,0.192,5.6,-2.7,2.9,0.0
400.0,AJ Johnson,21.0,WAS,SG,8.0,0.0,38.0,1.3,0.274,0.182,0.364,5.5,8.2,6.9,13.2,0.0,0.0,7.3,15.1,-0.1,0.0,-0.1,-0.149,-7.8,-4.9,-12.7,-0.1
401.0,Joan Beringer,19.0,MIN,PF,9.0,0.0,37.0,16.3,0.731,0.0,0.273,6.1,28.7,17.8,0.0,1.3,4.9,14.0,16.2,0.1,0.1,0.1,0.161,-3.9,1.1,-2.8,0.0
402.0,Leonard Miller,22.0,MIN,SF,8.0,0.0,37.0,10.3,0.528,0.417,0.417,3.1,28.7,16.3,14.8,2.6,0.0,22.0,20.6,0.0,0.1,0.0,0.027,-7.2,0.9,-6.3,0.0
403.0,Johnny Furphy,21.0,IND,SG,3.0,0.0,37.0,4.8,0.667,0.5,0.0,2.6,15.0,8.3,0.0,2.6,0.0,33.3,9.9,0.0,0.0,0.0,-0.02,-7.0,1.1,-5.9,0.0
404.0,David Jones García,24.0,SAS,SF,5.0,0.0,36.0,33.7,0.669,0.067,0.333,10.0,18.1,14.3,54.4,4.0,2.6,5.5,21.6,0.2,0.1,0.3,0.407,9.2,5.5,14.7,0.2
405.0,Khaman Maluach,19.0,PHO,C,7.0,0.0,35.0,6.6,0.618,0.429,1.143,3.2,16.1,9.7,3.6,0.0,10.8,32.2,18.4,-0.1,0.0,0.0,-0.007,-10.7,1.2,-9.4,-0.1
406.0,Jonathan Mogbo,24.0,TOR,PF,7.0,0.0,35.0,11.6,0.5,0.0,0.0,9.9,18.6,14.4,13.6,1.4,5.5,14.3,8.4,0.0,0.1,0.1,0.123,-1.3,2.0,0.7,0.0
407.0,Caleb Houstan,23.0,ATL,SF,6.0,0.0,35.0,9.3,0.618,0.7,0.3,9.7,0.0,4.7,7.3,1.3,2.6,20.9,17.3,0.0,0.0,0.0,0.048,-3.6,-2.6,-6.2,0.0
408.0,Nolan Traoré,19.0,BRK,PG,4.0,0.0,35.0,2.3,0.354,0.667,0.222,0.0,3.5,1.6,19.5,2.8,0.0,16.8,14.5,-0.1,0.0,-0.1,-0.09,-8.3,-2.0,-10.3,-0.1
409.0,Drew Peterson,26.0,CHO,PF,2.0,0.0,35.0,2.4,0.253,0.667,0.222,3.2,9.7,6.5,3.6,1.4,2.5,0.0,11.7,-0.1,0.0,-0.1,-0.075,-7.4,-1.6,-9.0,-0.1
410.0,Jase Richardson,20.0,ORL,SG,8.0,0.0,34.0,3.8,0.436,0.667,0.333,0.0,6.4,3.3,26.6,0.0,0.0,30.4,12.3,0.0,0.0,0.0,-0.029,-3.8,-1.5,-5.4,0.0
411.0,Mac McClung,27.0,IND,SG,3.0,0.0,34.0,13.2,0.481,0.556,0.222,0.0,13.0,6.1,5.1,7.0,2.7,9.2,26.0,-0.1,0.1,0.0,0.009,-5.6,5.9,0.3,0.0
412.0,Yanic Konan Niederhauser,22.0,LAC,C,6.0,0.0,33.0,31.6,0.861,0.0,0.727,14.2,10.2,12.2,18.1,0.0,5.9,12.1,22.0,0.2,0.0,0.2,0.282,6.9,1.1,8.0,0.1
413.0,Dylan Cardwell,24.0,SAC,C,3.0,1.0,33.0,2.6,0.363,0.167,0.333,6.6,10.6,8.5,0.0,2.8,8.5,22.5,11.4,-0.1,0.0,0.0,-0.064,-12.2,0.2,-12.0,-0.1
414.0,Keegan Murray,25.0,SAC,PF,1.0,0.0,33.0,3.4,0.423,0.462,0.0,0.0,10.6,5.1,4.3,0.0,0.0,7.1,18.0,-0.1,0.0,-0.1,-0.128,-6.4,-6.4,-12.8,-0.1
415.0,Charles Bassey,25.0,MEM,C,2.0,0.0,31.0,12.6,0.376,0.0,0.375,23.4,28.0,25.7,8.9,1.5,3.1,9.7,13.7,0.0,0.0,0.0,0.077,-3.4,-1.0,-4.4,0.0
416.0,Mason Plumlee,35.0,CHO,C,6.0,0.0,30.0,7.1,0.798,0.0,2.0,3.8,15.1,9.4,8.6,0.0,0.0,34.7,7.9,0.0,0.0,0.0,0.015,-4.0,-1.3,-5.3,0.0
417.0,Jamir Watkins,24.0,WAS,SG,4.0,0.0,30.0,9.6,0.698,0.429,0.286,3.5,17.3,10.4,0.0,0.0,2.9,11.3,12.3,0.0,0.0,0.0,0.049,-5.2,-3.5,-8.7,-0.1
418.0,Jalen Green,23.0,PHO,SG,2.0,2.0,30.0,28.8,0.615,0.609,0.217,7.6,7.5,7.6,25.9,3.2,0.0,7.4,37.5,0.1,0.0,0.1,0.208,10.8,0.5,11.3,0.1
419.0,LeBron James,41.0,LAL,SF,1.0,1.0,30.0,21.8,0.628,0.429,0.571,4.2,7.6,6.0,53.9,1.6,0.0,10.2,13.9,0.1,0.0,0.2,0.252,7.7,1.7,9.4,0.1
420.0,Dario Šarić,31.0,SAC,C,3.0,0.0,28.0,5.0,0.425,0.4,0.4,3.9,16.7,10.0,8.7,0.0,0.0,14.5,10.4,0.0,0.0,0.0,-0.038,-3.5,-2.1,-5.7,0.0
421.0,PJ Hall,23.0,MEM,C,7.0,0.0,27.0,18.8,0.63,0.333,0.333,11.5,24.1,17.7,11.7,0.0,7.1,8.8,17.3,0.1,0.0,0.1,0.16,1.5,0.1,1.7,0.0
422.0,Tyson Etienne,26.0,BRK,PG,5.0,0.0,25.0,-5.7,0.273,0.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,-0.1,0.0,-0.1,-0.231,-12.4,-7.0,-19.4,-0.1
423.0,E.J. Liddell,25.0,BRK,PF,5.0,0.0,25.0,9.2,0.487,0.727,0.273,4.3,29.3,15.9,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0.005,-3.5,-4.9,-8.3,0.0
424.0,JD Davison,23.0,HOU,PG,5.0,0.0,24.0,15.0,0.619,0.75,0.25,0.0,0.0,0.0,11.3,2.1,4.1,0.0,15.3,0.1,0.0,0.1,0.165,1.5,0.3,1.8,0.0
425.0,Joe Ingles,38.0,MIN,SF,6.0,0.0,23.0,5.2,0.0,1.0,0.0,0.0,0.0,0.0,29.2,2.1,0.0,0.0,3.6,0.0,0.0,0.0,0.06,-3.2,1.6,-1.6,0.0
426.0,DeAndre Jordan,37.0,NOP,C,2.0,1.0,23.0,18.8,0.765,0.0,0.4,17.9,31.8,24.3,0.0,0.0,0.0,14.5,12.5,0.1,0.0,0.1,0.125,2.1,-3.3,-1.2,0.0
427.0,Andre Jackson Jr.,24.0,MIL,SG,6.0,0.0,22.0,6.4,0.0,0.5,0.0,5.1,5.1,5.1,30.4,4.4,4.3,50.0,7.9,0.0,0.0,0.0,-0.006,-5.4,3.4,-2.1,0.0
428.0,Tolu Smith,25.0,DET,PF,2.0,0.0,22.0,36.3,0.767,0.0,0.875,19.9,33.6,26.8,14.4,2.2,4.5,8.3,22.5,0.1,0.1,0.2,0.414,10.0,3.8,13.7,0.1
429.0,Johnny Juzang,24.0,MIN,SG,7.0,0.0,21.0,4.8,0.455,0.778,0.222,5.4,10.1,7.8,6.3,0.0,0.0,9.2,21.7,0.0,0.0,0.0,-0.031,-5.7,-4.1,-9.8,0.0
430.0,Jeff Green,39.0,HOU,PF,5.0,0.0,21.0,21.7,1.0,1.0,0.0,5.5,5.2,5.3,0.0,0.0,4.7,0.0,11.8,0.1,0.0,0.1,0.257,8.3,-0.6,7.7,0.1
431.0,Mark Sears,23.0,MIL,PG,5.0,0.0,21.0,17.2,0.759,0.556,0.889,5.4,0.0,2.7,7.2,0.0,0.0,24.2,34.2,0.0,0.0,0.0,0.045,4.0,-4.1,-0.1,0.0
432.0,Jahmyl Telfort,24.0,LAC,PF,4.0,0.0,21.0,-7.9,0.105,1.0,1.333,0.0,10.6,5.5,5.9,0.0,0.0,17.4,12.1,-0.1,0.0,-0.1,-0.249,-13.6,-4.0,-17.6,-0.1
433.0,Eric Gordon,37.0,PHI,SG,3.0,0.0,21.0,8.4,0.8,0.8,0.0,0.0,0.0,0.0,6.7,2.3,0.0,28.6,14.0,0.0,0.0,0.0,0.026,-2.0,-0.7,-2.7,0.0
434.0,Antonio Reeves,25.0,CHO,SG,2.0,0.0,21.0,12.7,0.75,0.833,0.0,5.4,5.4,5.4,0.0,0.0,0.0,0.0,11.8,0.1,0.0,0.1,0.114,2.8,-1.3,1.6,0.0
435.0,James Wiseman,24.0,IND,C,1.0,1.0,20.0,5.3,0.667,0.0,0.0,19.2,0.0,10.3,0.0,0.0,4.5,50.0,12.2,0.0,0.0,0.0,-0.084,-8.9,-4.6,-13.5,-0.1
436.0,Mohamed Diawara,20.0,NYK,SF,8.0,0.0,18.0,12.5,0.717,0.25,0.5,0.0,12.9,6.0,7.7,2.7,5.7,17.0,13.3,0.0,0.0,0.0,0.085,-2.2,3.0,0.8,0.0
437.0,Anthony Gill,33.0,WAS,PF,6.0,0.0,18.0,23.3,0.962,0.2,0.8,11.7,17.3,14.5,0.0,0.0,0.0,22.8,20.3,0.1,0.0,0.1,0.175,3.3,-2.7,0.6,0.0
438.0,Isaac Jones,25.0,2TM,PF,4.0,1.0,18.0,7.1,0.512,0.5,0.5,12.0,0.0,6.2,7.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.066,-6.2,-2.6,-8.8,0.0
438.0,Isaac Jones,25.0,SAC,PF,3.0,1.0,17.0,5.5,0.521,0.5,1.0,12.7,0.0,6.6,7.4,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.058,-6.4,-2.2,-8.6,0.0
438.0,Isaac Jones,25.0,DET,PF,1.0,0.0,1.0,34.6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.9,0.0,0.0,0.0,0.215,-2.7,-9.9,-12.6,0.0
439.0,Hunter Tyson,25.0,DEN,PF,5.0,0.0,17.0,-4.7,0.0,0.571,0.0,7.0,54.3,32.4,0.0,2.8,0.0,0.0,17.5,-0.1,0.0,-0.1,-0.225,-15.8,-4.1,-19.8,-0.1
440.0,Jahmir Young,25.0,MIA,PG,3.0,0.0,16.0,8.0,0.5,0.375,0.0,0.0,6.0,3.2,25.2,0.0,0.0,11.1,22.7,0.0,0.0,0.0,0.002,-3.3,-2.5,-5.8,0.0
441.0,N'Faly Dante,24.0,ATL,C,4.0,0.0,15.0,12.6,0.338,0.0,0.25,22.6,28.7,25.7,0.0,6.3,0.0,18.4,15.3,0.0,0.0,0.0,0.052,-3.8,-1.2,-5.0,0.0
442.0,Ron Harper Jr.,25.0,BOS,SF,3.0,0.0,15.0,21.5,0.571,0.857,0.0,7.0,14.7,10.8,29.7,0.0,6.7,0.0,19.9,0.1,0.0,0.1,0.256,6.3,2.8,9.1,0.0
443.0,Pacome Dadiet,20.0,NYK,SG,5.0,0.0,14.0,8.6,0.41,0.25,0.5,0.0,25.0,11.6,17.4,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.072,-5.4,-0.5,-5.9,0.0
444.0,Daeqwon Plowden,27.0,SAC,SG,1.0,0.0,14.0,-0.1,0.2,0.6,0.0,15.5,0.0,8.0,0.0,0.0,0.0,0.0,15.1,0.0,0.0,-0.1,-0.186,-7.0,-5.9,-12.9,0.0
445.0,Harrison Ingram,23.0,SAS,SF,3.0,0.0,11.0,20.6,0.833,0.333,0.0,32.7,0.0,15.6,0.0,0.0,0.0,0.0,11.6,0.1,0.0,0.1,0.278,7.4,-2.9,4.5,0.0
446.0,Javonte Cooke,26.0,POR,SG,2.0,0.0,11.0,-3.1,0.286,0.286,0.0,9.3,0.0,4.9,13.0,4.2,0.0,22.2,32.0,-0.1,0.0,-0.1,-0.345,-14.2,-4.2,-18.3,0.0
447.0,Miles Kelly,23.0,DAL,PG,2.0,0.0,11.0,2.7,0.5,0.5,0.0,9.6,27.8,18.9,0.0,0.0,0.0,33.3,11.4,0.0,0.0,0.0,-0.023,-9.8,0.7,-9.1,0.0
448.0,Garrett Temple,39.0,TOR,SG,3.0,0.0,10.0,10.9,0.694,1.0,1.0,0.0,10.9,5.6,12.1,0.0,9.6,25.8,16.4,0.0,0.0,0.0,0.053,-0.5,0.5,0.0,0.0
449.0,Garrison Mathews,29.0,IND,SG,1.0,0.0,10.0,-9.2,0.0,1.0,0.0,0.0,11.1,5.1,0.0,0.0,0.0,0.0,12.2,-0.1,0.0,-0.1,-0.284,-13.7,-6.6,-20.2,0.0
450.0,Thanasis Antetokounmpo,33.0,MIL,SF,4.0,0.0,9.0,17.0,0.5,0.0,0.0,0.0,12.4,6.3,0.0,5.3,20.8,0.0,9.7,0.0,0.0,0.0,0.124,-2.5,9.0,6.5,0.0
451.0,Jacob Toppin,25.0,ATL,SF,3.0,0.0,9.0,18.3,0.75,0.0,0.0,0.0,12.0,6.1,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,0.143,-0.3,-1.0,-1.3,0.0
452.0,Kevin Porter Jr.,25.0,MIL,PG,1.0,1.0,9.0,45.6,0.85,0.6,0.4,0.0,0.0,0.0,39.4,5.3,0.0,0.0,28.4,0.1,0.0,0.1,0.564,15.1,4.2,19.3,0.1
453.0,Riley Minix,25.0,SAS,SF,3.0,0.0,8.0,45.6,0.75,0.5,0.0,15.0,13.6,14.3,32.0,6.0,0.0,0.0,32.0,0.1,0.0,0.1,0.433,17.8,7.0,24.8,0.1
454.0,Danny Wolf,21.0,BRK,PF,3.0,0.0,8.0,15.8,0.532,0.0,2.0,0.0,30.6,14.2,31.6,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.16,2.4,2.1,4.5,0.0
455.0,Myron Gardner,24.0,MIA,SF,2.0,0.0,8.0,25.8,1.5,1.0,0.0,0.0,24.1,12.7,18.3,0.0,0.0,0.0,10.1,0.0,0.0,0.1,0.359,7.2,7.2,14.4,0.0
456.0,Adou Thiero,21.0,LAL,SF,2.0,0.0,8.0,28.1,1.042,0.0,1.0,15.7,0.0,7.4,0.0,0.0,0.0,0.0,15.4,0.1,0.0,0.1,0.402,5.7,0.2,5.9,0.0
457.0,Trey Jemison,26.0,NYK,C,1.0,0.0,8.0,6.0,,,,12.6,14.6,13.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.082,-0.5,-2.4,-2.9,0.0
458.0,Doug McDermott,34.0,SAC,SF,1.0,0.0,8.0,15.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21.2,0.0,0.0,0.0,-0.009,5.6,-1.7,3.9,0.0
459.0,Hunter Sallis,22.0,PHI,SG,3.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,16.1,8.0,20.0,0.0,0.0,66.7,18.0,0.0,0.0,0.0,-0.192,-10.8,-1.9,-12.7,0.0
460.0,Chris Mañon,24.0,LAL,SG,2.0,0.0,7.0,-0.6,0.0,1.0,0.0,0.0,32.4,17.0,0.0,0.0,14.2,0.0,6.1,0.0,0.0,0.0,-0.049,-12.1,2.7,-9.4,0.0
461.0,Amari Williams,24.0,BOS,PF,2.0,0.0,7.0,21.7,0.5,0.0,0.0,15.0,15.7,15.4,19.5,7.1,0.0,0.0,12.2,0.0,0.0,0.0,0.259,1.5,5.7,7.2,0.0
462.0,Colby Jones,23.0,DET,SG,1.0,0.0,7.0,13.2,0.333,0.667,0.0,0.0,60.3,30.7,37.6,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.127,-3.1,5.4,2.3,0.0
463.0,Johni Broome,23.0,PHI,PF,2.0,0.0,6.0,22.4,0.4,0.2,0.0,36.6,0.0,18.6,31.8,0.0,0.0,0.0,34.9,0.0,0.0,0.0,0.07,2.3,-7.0,-4.7,0.0
464.0,Christian Koloko,25.0,LAL,C,2.0,0.0,6.0,-0.3,,,,0.0,18.9,9.9,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.029,-6.7,-1.3,-8.0,0.0
465.0,Jahmai Mashack,23.0,MEM,SG,1.0,0.0,6.0,28.8,0.75,1.0,0.0,0.0,36.2,17.7,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.196,8.3,0.1,8.4,0.0
466.0,Jamal Cain,26.0,ORL,SF,3.0,0.0,5.0,26.9,1.25,0.5,0.0,0.0,0.0,0.0,46.3,0.0,0.0,33.3,25.3,0.0,0.0,0.0,0.202,4.2,3.6,7.9,0.0
467.0,Hunter Dickinson,25.0,NOP,C,1.0,0.0,5.0,-11.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,50.0,33.5,-0.1,0.0,-0.1,-0.54,-27.0,0.2,-26.7,0.0
468.0,Sharife Cooper,24.0,WAS,PG,2.0,0.0,4.0,-11.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.4,0.0,0.0,0.0,-0.385,-14.1,-7.8,-22.0,0.0
469.0,DaRon Holmes,23.0,DEN,PF,2.0,0.0,4.0,24.6,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.209,10.6,1.1,11.7,0.0
470.0,Koby Brea,23.0,PHO,SG,1.0,0.0,4.0,35.1,0.694,0.5,1.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,29.8,0.0,0.0,0.0,0.473,6.7,-1.7,5.0,0.0
471.0,Pete Nance,25.0,MIL,PF,1.0,0.0,4.0,86.4,1.0,0.6,0.0,0.0,28.0,14.1,0.0,0.0,0.0,0.0,54.4,0.1,0.0,0.1,1.498,51.0,7.7,58.7,0.1
472.0,Jamaree Bouyea,26.0,PHO,PG,1.0,0.0,3.0,47.3,0.75,0.5,0.0,0.0,0.0,0.0,60.9,0.0,31.5,0.0,27.6,0.0,0.0,0.0,0.59,25.6,7.3,32.9,0.0
473.0,Kyle Lowry,39.0,PHI,PG,1.0,0.0,3.0,63.8,1.5,1.0,0.0,0.0,0.0,0.0,63.6,16.1,0.0,0.0,14.0,0.0,0.0,0.1,0.889,27.2,22.2,49.4,0.0
474.0,Orlando Robinson,25.0,ORL,C,1.0,0.0,2.0,-7.4,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.025,-17.6,-0.8,-18.4,0.0
,League Average,,,,,,,,0.583,0.419,0.286,5.3,14.7,10.0,16.3,1.7,1.9,12.7,19.9,,,,,,,,
